DRUG_NAME	nGENE	BLADDER_CPS	BLADDER_CGPS	COLON_CPS	COLON_CGPS	NSCLC_CPS	NSCLC_CGPS	OVARIAN_CPS	OVARIAN_CGPS
potassium chloride	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
potassium iodide	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
potassium phosphate, monobasic	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prabotulinumtoxinA	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
practolol	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pralatrexate	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pralidoxime	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pralmorelin	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pralsetinib	10.0	0.0	0.0	0.0	0.0	5.88235294117647	10.0	0.0	0.0
pramipexole	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pramlintide	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pramocaine	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pranlukast	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pranoprofen	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prasterone	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prasugrel	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pravastatin	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prazepam	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
praziquantel	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prazosin	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prednicarbate	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prednisolone	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prednisolone acetate	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prednisolone sodium phosphate	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prednisolone tebutate	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prednisone	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pregabalin	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pregnenolone succinate	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prenalterol	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prenylamine	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pridinol	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prilocaine	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
primaquine	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
primidone	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
probenecid	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
probucol	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
procainamide	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
procaine	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
procaterol	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prochlorperazine	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
procyclidine	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
profenamine	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
progabide	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
progesterone	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
proglumide	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
proguanil	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
proline	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
promazine	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
promegestone	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
promethazine	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pronetalol	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
propafenone	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
propamidine	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
propantheline	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
proparacaine	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
propentofylline	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
propiomazine	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
propiram	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
propofol	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
propoxycaine	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
propranolol	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
propylthiouracil	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
propyphenazone	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
proquazone	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
proscillaridin	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
protionamide	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
protirelin	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
protokylol	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
protoporphyrin	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
protriptyline	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prucalopride	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pseudoephedrine	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pyrantel	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pyrazinamide	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pyridostigmine	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pyridoxal	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pyridoxal phosphate	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pyridoxine	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pyrimethamine	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pyrithione	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pyrithione zinc	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pyrovalerone	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pyrvinium	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
quazepam	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
quercetin	138.0	0.0	0.0	3.4482758620689653	0.7246376811594203	5.88235294117647	0.7246376811594203	0.0	0.0
quetiapine	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
quinagolide	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
quinapril	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
quinestrol	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
quinethazone	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
quingestanol acetate	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
quinidine	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
quinine	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
quinisocaine	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
quizartinib	38.0	0.0	0.0	3.4482758620689653	2.631578947368421	5.88235294117647	2.631578947368421	0.0	0.0
rabeprazole	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
racecadotril	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
racepinefrine	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
radotinib	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
raloxifene	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
raltegravir	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
raltitrexed	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ramatroban	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ramelteon	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ramipril	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ramosetron	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ramucirumab	1.0	0.0	0.0	0.0	0.0	5.88235294117647	100.0	0.0	0.0
ranibizumab	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ranitidine	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ranolazine	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rapacuronium	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rasagiline	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ravulizumab	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
raxibacumab	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rebamipide	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reboxetine	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
regadenoson	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
regorafenib	13.0	0.0	0.0	0.0	0.0	5.88235294117647	7.6923076923076925	0.0	0.0
relebactam	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
relugolix	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
remdesivir	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
remifentanil	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
remikiren	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
remimazolam	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
remoxipride	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
repaglinide	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reproterol	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rescinnamine	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reserpine	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reslizumab	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
resorcinol	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reteplase	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
retigabine	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
retinol	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
retinol acetate	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
revaprazan	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
revefenacin	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ribavirin	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ribociclib	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
riboflavin	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ridaforolimus	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rifabutin	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rifampicin	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rifamycin	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rifapentine	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rifaximin	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rilmenidine	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rilonacept	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rilpivirine	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
riluzole	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rimantadine	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rimegepant	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rimexolone	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rimonabant	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
riociguat	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rioprostil	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ripasudil	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ripazepam	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ripretinib	6.0	0.0	0.0	0.0	0.0	5.88235294117647	16.666666666666664	0.0	0.0
risankizumab	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
risedronic acid	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
risperidone	56.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ritodrine	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ritonavir	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rituximab	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rivaroxaban	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rivastigmine	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rizatriptan	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rocuronium	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rofecoxib	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
roflumilast	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rolapitant	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rolitetracycline	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
romidepsin	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
romiplostim	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
romosozumab	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ropeginterferon alfa-2b	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ropinirole	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ropivacaine	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rose bengal	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rosiglitazone	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rosuvastatin	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rotigotine	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
roxadustat	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
roxatidine acetate	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
roxithromycin	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ruboxistaurin	127.0	0.0	0.0	0.0	0.0	5.88235294117647	0.7874015748031495	16.666666666666664	0.7874015748031495
rucaparib	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rufinamide	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rupatadine	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rutoside	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ruxolitinib	125.0	0.0	0.0	3.4482758620689653	0.8	11.76470588235294	1.6	0.0	0.0
sabcomeline	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sacituzumab govitecan	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sacubitril	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
safinamide	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
salbutamol	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
salicylic acid	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
salmeterol	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
samidorphan	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sapropterin	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
saquinavir	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
saralasin	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sargramostim	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sarilumab	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
saroglitazar	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sarpogrelate	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
satralizumab	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
saxagliptin	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
scopolamine	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
scopolamine butylbromide	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
secbutabarbital	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
secnidazole	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
secobarbital	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
secretin human	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
secukinumab	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
selegiline	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
selexipag	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
selinexor	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
selpercatinib	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
selumetinib	3.0	0.0	0.0	0.0	0.0	11.76470588235294	66.66666666666666	0.0	0.0
semaglutide	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semustine	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
seractide	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
seratrodast	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
serine	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sermorelin	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sertaconazole	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sertindole	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sertraline	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
setastine	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
setmelanotide	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sevoflurane	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sibutramine	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sildenafil	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
silodosin	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
siltuximab	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
silymarin	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
simeprevir	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
simvastatin	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sincalide	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
siponimod	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sirolimus	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sisomicin	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sitafloxacin	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sitagliptin	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sitaxentan	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sitosterol	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sivelestat	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sodium acetate	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sodium aurothiomalate	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sodium benzoate	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sodium citrate	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sodium lauryl sulfate	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sodium nitrite	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sodium oxybate	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sodium phosphate	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sodium propionate	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sodium pyrophosphate	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sofosbuvir	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sofpironium bromide	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
solifenacin	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
solriamfetol	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
somapacitan	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
somatorelin	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
somatostatin	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
somatrem	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
somatropin	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sonidegib	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sorafenib	130.0	50.0	0.7692307692307693	6.896551724137931	1.5384615384615385	5.88235294117647	0.7692307692307693	0.0	0.0
sorivudine	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sotagliflozin	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sotalol	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sotorasib	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
spaglumic acid	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sparfloxacin	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
spectinomycin	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
spiclomazine	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
spinosad	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
spiperone	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
spirapril	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
spironolactone	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
stallimycin	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
stanozolol	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
stavudine	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
stearic acid	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
stiripentol	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
streptomycin	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
strychnine	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
succinic acid	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
succinimide	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sucralfate	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sufentanil	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sulbactam	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sulbentine	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sulconazole	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sulfacetamide	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sulfacytine	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sulfadiazine	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sulfadiazine silver	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sulfadimethoxine	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sulfadimidine	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sulfadoxine	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sulfaethidole	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sulfafurazole	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sulfaguanidine	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sulfalene	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sulfamerazine	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sulfameter	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sulfamethizole	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sulfamethoxazole	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sulfanilamide	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sulfaphenazole	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sulfapyridine	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sulfasalazine	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sulfathiazole	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sulfinpyrazone	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sulfisoxazole acetyl	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sulfobromophthalein	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sulforidazine	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sulfur	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sulindac	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sulmazole	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
suloctidil	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
